name,address,phone,google_logo_url,type,latitude,longitude,Full Address
Adewusi V. A.,"1st Ave., 111 Rd., ft. 15, Festac, Lagos , Nigeria",01-5880752,,others,6.479205715,3.288850823,"1st Avenue, Festac Town, Amuwo Odofin, Lagos, 102102, Nigeria"
Adeodu Tech. Sers.,"23 Oguntolu St. Lagos , Nigeria",01-5823118 01-4963148,,others,6.536788968,3.370681852,"Oguntolu Street, Somolu, Shomolu, Lagos, 100231, Nigeria"
Adeowo Supermarket,"24 Arowojobe St.Lagos , Nigeria",01-4931493,,others,6.563459966,3.342153661,"Arowojobe Street, Oshodi/Isolo, Lagos, 100271, Nigeria"
Adebayo Horological Co. Ltd.,"27, Tapa St., Lagos , Nigeria",01-2636672,,others,6.454226776,3.403834136,"Tapa Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Adelaja Tradg Co,"30 Princess St. Lagos , Nigeria",01-2636205,,others,6.461508159,3.39304277,"Princess Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Adesanya J A Stores,"37 Breadfruit St. Lagos , Nigeria",01-2661629,,others,6.455964107,3.386198329,"Breadfruit Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Adekanye Olubuade Stores,"49 Docemo St. Lagos , Nigeria",01-2660525,,others,6.460647459,3.388079365,"Docemo Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Adesanwo Electrical Store,"5 Onibudo St. Lagos , Nigeria",01-662586,,others,6.435496236,3.428422679,"Ahmed Onibudo Street, Victoria Island, Itirin, Eti Osa, Lagos, 500001, Nigeria"
ADESEGUN MOHAMMED AJIBOLA,"52 ALLEN AVENUE IKEJA , Lagos, Nigeria",01-4938295/01-4938295,,others,6.60163849,3.352051473,"Allen Avenue, Oregun, Alausa, Ikeja, Lagos, 100282, Nigeria"
Ade Olu Clinic and Maternity Home,"55 Isheri Rd. Lagos , Nigeria",01-4961818,,others,6.63962399,3.357425211,"Isheri Road, Aguda, Ikeja, Ifo, Lagos, 100581, Nigeria"
Adeola Hosp. and Clinic,"72 Airport Rd. Ikeja Lagos , Nigeria",01-4960745,,others,6.587928964,3.33373456,"Airport Road, Ikeja, Lagos, 100282, Nigeria"
Adeu Medical and Scientific Co. Ltd.,"72 Palm Av. Mushin Lagos , Nigeria",01-5835572,,others,6.53630584,3.353640152,"Palm Avenue, Mushin, Lagos, 100231, Nigeria"
A.D Gulab (Nig.) Ltd.,"49, Martins St., Lagos, Nigeria",01-2666571,,others,6.509872684,3.36715741,"Martins Street, Tinubu, Mushin, Lagos, 102215, Nigeria"
Adio Eng. Works.,"1 Idumagbo Av. , Lagos, Nigeria",01-2636413,,others,6.460124375,3.395249814,"Idumagbo Avenue, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Adison Nig. Bookshop,"Lagos, Nigeria",01-2666494,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Adios Hotel,"106 Shipeolu St. Shomolu Lagos , Nigeria",01-5821031,,others,6.538790179,3.368466195,"Shipeolu Street, Somolu, Shomolu, Lagos, 100231, Nigeria"
Adimson Comsade Electrical Co.,"8 Agarawu St. Lagos , Nigeria",01-669539,,others,6.45826388,3.388560923,"Agarawu Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Adrisco Unisex Salon,"Lagos, Nigeria",0l-2631617,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Adurat Tech. Co.,"71, Jebba St., Ebute Metta, Lagos, Nigeria",01-5860294,,others,6.485220699,3.38696939,"Jebba Street, Ebute-Metta, Lagos Mainland, Lagos, 104233, Nigeria"
Aduroja S.O. & Bros.,"28, Docemo St., Lagos , Nigeria",01-2660108,,others,6.460647459,3.388079365,"Docemo Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Advertisers Asson. of Nig. (ADVAN),"Box 1063 Ikeja, Lagos, Nigeria",01-4901030,,others,6.5977286,3.340209127,"New Horizons Nigeria Ikeja Campus, Oba Akran Avenue, Ikeja, Lagos, 100282, Nigeria"
Advance Screen Printer,"310 Agege Motor Rd. Mushin Lagos , Nigeria",01-524393,,others,6.544255547,3.356419582,"Agege Motor Road, Tinubu, Mushin, Lagos, 100231, Nigeria"
Advance Micro Tech. Ltd.,"43, Toyin St. Ikeja, Lagos , Nigeria",01-619287,,others,6.596005518,3.351082574,"Toyin Street, Oregun, Ikeja, Lagos, 100281, Nigeria"
Ael Courier Sers. c\o Wahsun (Nig.) Ltd.,"11, Calcutta Cres., Lagos , Nigeria",01-5871594,,others,6.440410189,3.365348356,"Calcutta Crescent, Ilado, Apapa, Lagos, 101001, Nigeria"
Afastra Nig. Ltd.,"8 Kodesoh St. Ikeja Lagos , Nigeria",01-4971769 01-4961347,,others,6.594014,3.342019776,"Kodesoh Street, Ikeja, Lagos, 100282, Nigeria"
Afdrolu & Aviation Ltd.,"44, Ewu Rd., Oshodi, Lagos, Nigeria",01-4933398,,others,6.553160908,3.331825448,"Ewu Road, Oshodi/Isolo, Lagos, 100263, Nigeria"
Afi s Restaurant,"5 Olufemi Street, Surulere, Lagos. , Nigeria",234 1 8501891,,others,6.506438512,3.350391685,"Olufemi Street, Surulere, Lagos, 102215, Nigeria"
Aflrcan Ind. Dev. Ltd.,"45 Odunlami St. Lagos , Nigeria",01-2631699,,others,6.452122111,3.391610614,"Odunlami Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Afolabi Asso-Constr. Eng.,"Lagos, Nigeria",01-4967918,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Africaire Nigeria,"38 Adeola Hopewell Street, Victoria Island, Lagos, Lagos, Nigeria",+234 1 2620648,,others,6.437099609,3.429361549,"Adeola Hopewell Street, Victoria Island, Itirin, Eti Osa, Lagos, 500001, Nigeria"
African Groundnut Council,"94 Awolowo Rd., Ikoyi , Lagos, Nigeria",01-680639 / 01-680572 / 01-5887811,,others,6.442498899,3.420563038,"Awolowo Road, Ikoyi, Falomo, Eti Osa, Lagos, 101241, Nigeria"
African Packing Co. Ltd.,"Oba Akran Av., Lagos, Nigeria",01-4900490,,others,6.597083741,3.340951092,"Oba Akran Avenue, Ikeja, Lagos, 100282, Nigeria"
Afrotech Tech. Sers. Nig. Ltd.,"129, Adeniyi Jones Ave., Ikeja, Lagos, Nigeria",01-4932944,,others,6.611372248,3.345193435,"Adeniyi Jones Avenue, Alausa, Ikeja, Lagos, 100282, Nigeria"
Afrowater Nig Ltd.,"13B, Hinderer Rd., Apapa, Lagos, Nigeria",0I-5871302,,others,6.443725034,3.354529181,"Hinderer Road, Apapa, Lagos, 101001, Nigeria"
African Exporter Ltd.,"10/12 Military St. Lagos , Nigeria",01-2632589,,others,6.445098718,3.403383512,"Military Street, Lagos, Lagos Island, Lagos, 101241, Nigeria"
African Era and Co. Ltd.,"13A Obafemi Awolowo Wy. Ikeja Lagos , Nigeria",01-4961395 01-4963046,,others,6.602383275,3.344455913,"Obafemi Awolowo Way, Alausa, Ikeja, Lagos, 100282, Nigeria"
Agbarha Constrs. Nig Ltd.,"Lagos, Nigeria",01-2635171,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Agbodeha Food Canteen.,"34 Breadfruit St. Lagos , Nigeria",01-2669923,,others,6.455964107,3.386198329,"Breadfruit Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Agbeniyi & Qyebayi Tradg. Co.,"4, Ajayi Bembe St., Lagos , Nigeria",01-2666931,,others,6.460606669,3.444948699,"Laiyi Ajayi Bembe Street, Parkview Estate, Falomo, Eti Osa, Lagos, 105102, Nigeria"
Ageso Eng. Works Ltd.,"Lagos, Nigeria",01-4962270,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Agee Tradg Co.,"25, Church St., Lagos , Nigeria",01-2660091,,others,6.5155336,3.3305739,"Church Street, Oshodi/Isolo, Lagos, 102215, Nigeria"
Agnel Drug Co.,"17 Calcutta Cres. Apapa Lagos , Nigeria",01-5876829,,others,6.4404888,3.3655326,"Calcutta Crescent, Ilado, Apapa, Lagos, 101001, Nigeria"
Agricmec Eng Co. Ltd.,"Lagos, Nigeria",01-5832296,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Agricultural Managt. & Tech. Sers. Ltd.,"49, Payne Cres. Box 1396, Apapa , Lagos, Nigeria",01-5874030,,others,6.442256,3.3706261,"Payne Crescent, Ilado, Apapa, Lagos, 101001, Nigeria"
Agrimech Nig. Ltd.,"9, Calcutta Cres. Apapa, Lagos, Nigeria",01-5873327,,others,6.4404888,3.3655326,"Calcutta Crescent, Ilado, Apapa, Lagos, 101001, Nigeria"
Agritec Nig. Ltd.,"17, Adeniyi Jones Ave., Ikeja, Lagos, Nigeria",01-4967109,,others,6.611372248,3.345193435,"Adeniyi Jones Avenue, Alausa, Ikeja, Lagos, 100282, Nigeria"
Agro Sers. Ltd.,"20A Mainland Wy. Dolphin Ikoyi , Lagos, Nigeria",01-682386,,others,6.4583908,3.4155679,"Mainland Way, Dolphin Estate, Ikoyi, Eti Osa, Lagos, 101222, Nigeria"
Agulefo Tradg. Co.,"23, Pedro St., Lagos , Nigeria",01-668872,,others,6.5081834,3.3907015,"Pedro Street, Lagos Mainland, Lagos, 104233, Nigeria"
Ahmadiya Clinic,"28 Payne Cres. Apapa Lagos , Nigeria",01-5873958,,others,6.442256,3.3706261,"Payne Crescent, Ilado, Apapa, Lagos, 101001, Nigeria"
AIkhENA Jarna (Nig.) Enterps. Ltd.,"Box 4284 Lagos Island , Nigeria",01-2642624,,others,6.4475162,3.397808,"Internet Exchange Point of Nigeria, 6, Broad Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Aircom. Aircom plaza:,"57A, Adeniyi Jones Ave., Ikeja, Lagos, Nigeria",01-4937170,,others,6.611372248,3.345193435,"Adeniyi Jones Avenue, Alausa, Ikeja, Lagos, 100282, Nigeria"
Air Cail N19. Ltd.,"206, Ikorodu Rd., Lagos , Nigeria",01-4524514,,others,6.611512947,3.419138798,"Ikorodu Road, Erukan, Odogun, Kosofe, Lagos, 100247, Nigeria"
Aix Hospt.,"3 Aromire St. Ikeja Lagos , Nigeria",01-4965558,,others,6.6092434,3.3468001,"Aromire Street, Alausa, Ikeja, Lagos, 100282, Nigeria"
Ajagwu N E Tradg. Co.,"12, Okepopo St., Lagos , Nigeria",01-632478,,others,6.4559271,3.3959705,"Okepopo Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Ajassepo Tradg. Stores,"32, Okepopo St., Lagos , Nigeria",01-630510,,others,6.4559271,3.3959705,"Okepopo Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Ajeniya Ind Group (Nig.) Ltd.,"l9, Idumagbo Ave. 7941, Lagos, Nigeria",01-2635251,,others,6.4589123,3.3902907,"Idumagbo Avenue, Lagos, Lagos Island, Lagos, 100242, Nigeria"
AJibade Bada,"40, kakawa St., Lagos, Nigeria",01-2636178,,others,6.4520648,3.3886438,"Kakawa Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Akade Inter. Constr. Nig. Ltd.,"Lagos, Nigeria",01-5845187,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Akerele Abis & Sons,"23, Calcutta Cres. Apapa, Lagos, Nigeria",01-5874937,,others,6.4404888,3.3655326,"Calcutta Crescent, Ilado, Apapa, Lagos, 101001, Nigeria"
Akesode Nig. Builders,"8, Andrew St., Lagos, Nigeria",01-2651925,,others,6.4533433,3.3954486,"Andrew Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Akin Graig & Partners,"53, Lawanson St., Box 7818, Lagos, Nigeria",01-635208,,others,6.5516475,3.3396909,"Akin-Lawanson Street, Oshodi/Isolo, Lagos, 100271, Nigeria"
Akinde Tailorg Sers.,"9 Ajanaku St., Lagos, Nigeria",01-2631281,,others,6.586775832,3.364784353,"Ajanaku Street, Oshosun, Ikeja, Lagos, 100211, Nigeria"
Akingbade Lekan & Co.,"22, Unity Rd., Ikeja, Lagos, Nigeria",01-4973806,,others,6.5976386,3.3459336,"Unity Road, Alausa, Ikeja, Lagos, 100282, Nigeria"
Akinjide S. B. Tailorg Sers,"9, Ajanaku St., Lagos, Nigeria",01-2631281,,others,6.586775832,3.364784353,"Ajanaku Street, Oshosun, Ikeja, Lagos, 100211, Nigeria"
Akintola Afolabi & Co.,"6, Catholic Mission St., Box 2347 , Lagos, Nigeria",01-636224,,others,6.4501737,3.3968824,"Catholic Mission Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Akin-Jackson (Nig.) Co. Ltd.,"23, Hawley St., Lagos , Nigeria",01-2630127,,others,6.4525116,3.4039325,"Hawley Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Akklaims Telecomms. Ltd.,"7 Norman Williams St., Ikoyi, Lagos, Nigeria",01-2695388,,others,6.443786365,3.417672516,"Norman Williams Street, Ikoyi, Eti Osa, Lagos, 101241, Nigeria"
Akuniwo B. A. & Co. Bronco Trans,"20, Ado Ave., Lagos , Nigeria",01-5871988,,others,6.4426678,3.3717828,"Ado Avenue, Ilado, Apapa, Lagos, 101001, Nigeria"
ALABA OLUWOLE ENTERPRISES,"09 Randle, Lagos, Lagos, Nigeria",234-8023160536,,others,6.508461695,3.356957731,"Randle Avenue, Surulere, Lagos, 102215, Nigeria"
ALABA RENTAL SERVICES,"13 Abina Street, Lagos, Lagos, Nigeria",234-8024565704,,others,6.505820364,3.357874361,"Abina Street, Surulere, Lagos, 102215, Nigeria"
Alakson Eng. (Nig.) Ltd.,"16, Seriki-Aro Ave., Box 7748, Ikeja Lagos , Nigeria",01-4960592,,others,6.600995808,3.339654513,"Seriki Aro Avenue, Ikeja, Lagos, 100282, Nigeria"
Albarka Air Sers,"Murtala Mohammed Airport, Lagos, Nigeria",01- 4939040,,others,6.57431745,3.320850367,"Murtala Mohammed International Airport, International Airport Road, Ikeja, Lagos, 100263, Nigeria"
Albert Tech. W A Ltd.,"1 Ikorodu Rd. Ikeja, Lagos, Nigeria",01-4977628,,others,6.57279685,3.367550694,"The Elevation Church Mainland, 1A, Ikorodu Road, Onigbongbo, Ikeja, Lagos, 101233, Nigeria"
Albion Constr. Nig. Ltd.,"Lagos, Nigeria",01-5801221,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
ALEXIA'S WHOLESALE & SUPPLIES LIMITED,"25B, Admiralty Road PMB 2341, Lagos, Lagos, Nigeria",234 709 261 8445,,others,6.453822607,3.470105684,"Admiralty Road, Moba, Eti Osa, Lagos, 105102, Nigeria"
Alebiosu Bookshop Nig. Ltd.,"l, Turton St., Lagos, Nigeria",01-2634158,,others,6.5069199,3.3743912,"Turton Street, Lagos Mainland, Lagos, 102215, Nigeria"
Aliban Grop.,"Ikorodu Rd., Ikeja , Lagos, Nigeria",01-4966929,,others,6.545330526,3.36708371,"Ikorodu Road, Tinubu, Ikeja, Mushin, Lagos, 100231, Nigeria"
Alistar McCowan & Assoc. Nig. Ltd.,"131, Broad St., Lagos , Nigeria",01-661271,,others,6.455583255,3.384115846,"Broad Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Alikamal Tradg. Co.,"Docemo St., Lagos , Nigeria",01-613764,,others,6.460647459,3.388079365,"Docemo Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Allwell Hair Dressing Salon.,"Lagos, Nigeria",01-5883788,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
All Trade Nig.,"127 Awolowo Way, Ikeja Lagos , Nigeria",01-4937146,,others,6.602383275,3.344455913,"Obafemi Awolowo Way, Alausa, Ikeja, Lagos, 100282, Nigeria"
AllWys Secu. Ltd.,"241 Igbosere Rd. Lagos , Nigeria",01-2637662,,others,6.450909463,3.398410829,"Igbosere Road, Lagos, Lagos Island, Lagos, 100242, Nigeria"
All Trade Ventures,"27 Lagos , Nigeria",01-4973870,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
All States Tradg. Co. Nig. Ltd.,"46, Awolowo Rd., Ikoyi, Lagos , Nigeria",01-2687835,,others,6.442498899,3.420563038,"Awolowo Road, Ikoyi, Falomo, Eti Osa, Lagos, 101241, Nigeria"
All Africa Woodworking Ind. Ltd.,"51/55 Broad St. Lagos , Nigeria",01-2635760,,others,6.455583255,3.384115846,"Broad Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Almerc Sers. Ltd.,"11 Calcutta Cres. Apapa Lagos , Nigeria",01-5841243 01-5457907,,others,6.440410189,3.365348356,"Calcutta Crescent, Ilado, Apapa, Lagos, 101001, Nigeria"
Almaroof Signs and Arts Studio,"17 Tapa St. Lagos , Nigeria",01-2633377,,others,6.454226776,3.403834136,"Tapa Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Alowolodu Book & Stationery Stores,"185. Igbosere Rd. , Lagos, Nigeria",01-2650625I,,others,6.450909463,3.398410829,"Igbosere Road, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Alpha Consult.,"13B, Park La., Lagos , Nigeria",01-5871809,,others,6.449265537,3.359031785,"Park Lane, Apapa, Lagos, 101001, Nigeria"
Alphapeace Med. Centr.,"25 Karimu St. Isolo Lagos , Nigeria",01-4520299,,others,6.532620684,3.324717289,"Karimu Street, Oshodi/Isolo, Lagos, 100263, Nigeria"
Amateur Swimming Asson. of Nig.,"National Stadium S/Lere , Lagos, Nigeria",01-5837146,,others,6.495843295,3.36593994,"National Stadium Complex, Surulere, Alagbede, Surulere, Lagos, 102215, Nigeria"
Amaefuna Tradg Co.,"14, Ojo-Giwa St., Lagos , Nigeria",01-2631072,,others,6.459927488,3.390509125,"Ojo Giwa Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
AMAVent. Ltd.,"3 PAYNE CRES. APAPA LAGOS , Nigeria",01-5453015,,others,6.442197308,3.370602758,"Payne Crescent, Ilado, Apapa, Lagos, 101001, Nigeria"
Ama Sawmills Ltd.,"65 Payne Cres. Lagos , Nigeria",01-5876823,,others,6.442197308,3.370602758,"Payne Crescent, Ilado, Apapa, Lagos, 101001, Nigeria"
Amalighterage and Timber Exporting Co. Ltd.,"65 Payne Cres. Apapa Lagos , Nigeria",01-5876823,,others,6.442197308,3.370602758,"Payne Crescent, Ilado, Apapa, Lagos, 101001, Nigeria"
AmbassadorHotelÿ,"16 Okotie Eboh Ikoyi Lagos , Nigeria",234-1-2693360,,others,6.445580902,3.423778629,"Okotie Eboh Street, Ikoyi, Falomo, Eti Osa, Lagos, 101222, Nigeria"
Amenco. De (Nig.) Ltd.,"4 Commercial Rd. Apapa Lagos , Nigeria",01-5871796,,others,6.439917063,3.372328084,"Commercial Road, Ilado, Apapa, Lagos, 101001, Nigeria"
AMOSE RENTAL & CATERING SERVICE,"48 Benson Street, Lagos, Lagos, Nigeria",234-8023821172,,others,6.504523915,3.359015283,"Benson Street, Surulere, Lagos, 102215, Nigeria"
Amorowho & Sons Commercial Agency,"50, Breadfruit St., Lagos , Nigeria",01-663084,,others,6.455964107,3.386198329,"Breadfruit Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Anazodo Tradg. Co.,"585 Agege Motor Rd., Lagos , Nigeria",01-4972898,,others,6.552375057,3.353210289,"Agege Motor Road, Tinubu, Ikeja, Mushin, Lagos, 100271, Nigeria"
Anapharm Ind. Ltd.,"6 Caulcrick Rd. Apapa Lagos , Nigeria",01-5875380,,others,6.446660379,3.370841323,"Caulcrick Road, Apapa, Lagos, 101001, Nigeria"
Andre Ventures Nig. Ltd.,"6 Palm Ave. Mushin Lagos , Nigeria",01-4521307 0802-3142822,,others,6.533516543,3.344986692,"Palm Avenue, Mushin, Lagos, 102215, Nigeria"
Anglo Constr.,"Lagos, Nigeria",01-5821195,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Anglo Norman Shipping (Nig.) Ltd.,"14 Ado Ave. Lagos , Nigeria",01-5873173 053-232033,,others,6.442778147,3.371502595,"Ado Avenue, Ilado, Apapa, Lagos, 101001, Nigeria"
Angel Drugs Nig. Ltd. (Formerly Queens Faith Pharms. & Chem. Ltd.),"17 Calcutta Cres. Apapa Lagos , Nigeria",01-5876663,,others,6.440410189,3.365348356,"Calcutta Crescent, Ilado, Apapa, Lagos, 101001, Nigeria"
Angli and Timber,"65 Payne Cres. Apapa Lagos , Nigeria",01-5876823,,others,6.442197308,3.370602758,"Payne Crescent, Ilado, Apapa, Lagos, 101001, Nigeria"
Angela Special Bread,"Lagos , Nigeria",01-5831532,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Animashaun Est. & Constr Co. Nig.,"Lagos, Nigeria",01-2662326,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Anjorin Stationery Supply Stores,"14. Joseph St., Lagos, Nigeria",01-2636903,,others,6.449811054,3.394637232,"Joseph Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Annty Secu. and Fin. Co Ltd.,"205 Igbosere Rd. Lagos , Nigeria",01-2647475 01-2647536,,others,6.450909463,3.398410829,"Igbosere Road, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Antoine Bar and Restau.,"61 Broad St. Lagos , Nigeria",01-2635881 01-2664881,,others,6.453685605,3.389255352,"Broad Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Anu-oluwa Bookshops,"31/35. Isale-Agbede St., Lagos, Nigeria",01-2637184,,others,6.458221423,3.390193986,"Isale Agbede Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Apapa Club (The),"13 Pk. Lane, Apapa , Lagos, Nigeria",01-5873300,,others,6.449265537,3.359031785,"Park Lane, Apapa, Lagos, 101001, Nigeria"
Apapa Baldok Shipping Line Ltd.,"17B Marine Rd. Apapa Lagos , Nigeria",01-5873606,,others,6.441176481,3.355082016,"Marine Road, Apapa, Lagos, 101001, Nigeria"
Apapa Ind. Clinic,"21 Wharf Rd. Apapa Lagos , Nigeria",01-5874222,,others,6.446344223,3.372340577,"Wharf Road, Ilado, Apapa, Lagos, 101001, Nigeria"
Apapa Commercial Supermarket,"28-30 Calcutta Cres Apapa Lagos , Nigeria",01-5874536,,others,6.440410189,3.365348356,"Calcutta Crescent, Ilado, Apapa, Lagos, 101001, Nigeria"
Aprofim Constr. Eng. Co. Ltd.,"Lagos, Nigeria",01-2615839 / 09-5231714,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Arad Builders & Co.,"5A Williams St. , Lagos, Nigeria",01-2680435,,others,6.554564197,3.393976767,"Williams Street, Gbagada, Oworonṣoki, Kosofe, Lagos, 100234, Nigeria"
Arawale Builders & Co. Ltd.,"17A, Commercial Ave., Lagos, Nigeria",01-5861003,,others,6.506440837,3.375398574,"Commercial Avenue, Lagos Mainland, Lagos, 102215, Nigeria"
Arafat Clinic and Maternity,"152 Nnamdi Azikiwe St. Lagos , Nigeria",01-268871 01-266871,,others,6.456096762,3.38823224,"Nnamdi Azikiwe Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Archi Modes Ascocs.,"32, Unity Rd., Ikeja, Lagos, Nigeria",01-4960420,,others,6.594840761,3.345990745,"Unity Road, Ikeja, Lagos, 100281, Nigeria"
Arch-lviron Assos.,"71 Palm Av. Mushin , Lagos, Nigeria",01-522352,,others,6.533516543,3.344986692,"Palm Avenue, Mushin, Lagos, 102215, Nigeria"
Aregbe B A Tailorg & Sons,"57, Princess St., Lagos, Nigeria",01-637726,,others,6.459717683,3.3927693,"Princess Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Arewa Restau.,"15 Okoya St. Lagos , Nigeria",01-2652625,,others,6.430345282,3.433428585,"Molade Okoya-Thomas Street, Victoria Island, Itirin, Eti Osa, Lagos, 101243, Nigeria"
Arizona Tradg. Ltd.,"9B Temple Rd. Ikoyi Lagos , Nigeria",01-2672183,,others,6.458775233,3.430797406,"Olu Holloway Road, Ikoyi, Falomo, Eti Osa, Lagos, 101222, Nigeria"
ARM Discovery Fund,"1 Mekunwen Road, Ikoyi , Lagos, Nigeria",234-1-4718282,,others,6.445846613,3.439857222,"Mekunwen Road, Ikoyi, Falomo, Eti Osa, Lagos, 101243, Nigeria"
Arthur Anderson Exec. Database,"22A Gerrard Rd. Ikoyi Laqos , Lagos, Nigeria",01-2691248,,others,6.459977065,3.434009156,"Gerrard Road, Ikoyi, Falomo, Eti Osa, Lagos, 101222, Nigeria"
ASAOLU CONCEPTS & PRINT,"Lagos, Nigeria",01-4733705,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Aseregbe Yusuf & Bros.,"58 N/Azikiwe St. Lagos , Nigeria",01-2681286,,others,6.456096762,3.38823224,"Nnamdi Azikiwe Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Asok Water Nig. Ltd.,"137 Isolo Rd. Mushin , Lagos, Nigeria",01-520291,,others,6.531499457,3.339508911,"Isolo Road, Mushin, Lagos, 102215, Nigeria"
Associated Bio-Technology,"290 Ikorodu Rd., Ikeja , Lagos, Nigeria",01-4971572,,others,6.5556711,3.367283,"Clearline HMO, 290, Ikorodu Road, Tinubu, Ikeja, Shomolu, Lagos, 100231, Nigeria"
Association Of Nig. Co-op Exporters Ltd.,"17, Wharf Rd., Apapa, Lagos, Nigeria",01-5870347,,others,6.446344223,3.372340577,"Wharf Road, Ilado, Apapa, Lagos, 101001, Nigeria"
Associated Bldg Merchants Ltd.,"27, Ikorodu Rd. Mushin Lagos , Nigeria",01-5860911,,others,6.545330526,3.36708371,"Ikorodu Road, Tinubu, Ikeja, Mushin, Lagos, 100231, Nigeria"
