name,address,latitude,longitude,type,zone,google_logo_url
The Microhoney Café,"5 Omobola St, Lagos",6.513431,3.3423942,"cafe, food, point_of_interest, establishment",B,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJ4VSzHfxeQA1oFRbFNtsfDw2g6xxK-AvqgFm0Fz34_4DECD-s1RjXNkOntv_SiMiExabJNRJ7NMiaVzkPjKguWU9AYDDRWGyY6bYXsZJvCmpFkC5yek-_NumHGYr-PdZxcbS5jwfDLq8mOkvJuQaHe-V9ySStSb3kv76Jn1SlSNKCrksl24ww1EXCvjCUNnwFeW-BaDsGRh_hKvxmcSOglYKQLZAUIbigLP3jKFmDQqFP08eI9Dsh8Rs6mZ5CZ8R8t20nypThFt_vh0f6KKR4F8WEJKtRzLQiYYlgMzpZu6eFpQKib78uJJph0AXnx2pvN3Sma4NBvWVhNazDmiEwOUsjY8IUD0qxR0PpOfOfD12-XIBoKpwRgKWWcGvNRe3tFWUB6bfpnHAwAeTXsaBXi1nl2bs4tPvo5dWf0l58GrpIZAwJOTKd-yC6SV0XzMgZJMXp3oZtiabtHGLoYQmwVuLylLQOnFjnuecyhslFjx6-LN596iSfyQoPcLZoTCAZ6_A3y0H8GRJgfdz-3L23xmJrBG7zfHuWgAhtdSMZVWICQy2vYfhVjO17Lq72F1ujqGIVJTBlvDUoKYkMlkYROsW_cnZeuKqst9TAuuPqDbK_AYiJDeQl9qEy8KwdpGUvHiQ&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Adeleke Clothings,"49 Agege Motor Rd, Lagos",6.520171,3.3646324,"cafe, food, point_of_interest, establishment",D,
School Cafeteria,"G9CF+2G2, Hussey Rd, Lagos",6.520007,3.3737676,"cafe, food, point_of_interest, establishment",D,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcKdv_FYH9Ha1GfM-sfYsnLxQnreB60LQABjLM3zI8A_CvbhCTkI5_XPoBqBfEa5m6n9T5vHdGXQ5w66jV5TXvpfBW0oPkZzvN8NN7VWz5h_PbzZ9Wcr4IanowXLQvV4Y2qulOb9SWlYIcb61abmY03gxlrrNvbx3BqJP5Bp79lZwVnRgwr2s3A8n1a7GR2-275TwEkOQ_Ql5Tg-v_-e7GuuPk5S62nHM54X9hlvCB-EMOokA2hPP973u0UtsOatxyu_Ugz1ZzHdnplh2keBoMrIkha9hdH-olgDNv1AaCYAC6boHy7c5cegQ99b4qtOLKGMpg-sAROt4U6_W4SuNHmpJi_bmuH3OtttTUg54geoHm5c0MpLF8fdu9AspjonBGnWub8fiwMTlSNMVO0qku5lyUymvsDMdUHyLjg_uIhIRdLrAGGSzYZ-IhzmH7H_Hei0oOtU3TxgAQdbj6fv13uGKd8vyT--PPz1Ylp5c1y8JY_GLsk6vOBJ2b2eRth5n1WnoYapiWuIP6GKvXjXesij3LJJ3fn1SSnUyFU76RdBbfObyCSYv1ZZxhvbG-cpHyvMxh_D0utyaBq6-dbazEeaFrtstIyf1Zx03hyjGFZqqmcSa53IoEwbWSN7QF-axgWJCq4z&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
BIQ FOODS,"G98P+MVP Sport Centre, Lagos",6.516716,3.3871855,"cafe, food, point_of_interest, establishment",D,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcKcKuEEsbbHlalVx23GKicrrfSmq4Rx0d14i-BfEoFT8ALHwMuNda15myd2eLEfWtSVB2ueaVs669vTuK8Ioe3M3nsKgMPFbQiN4NLW3GcTeO2zYj6A8hU1lSlYd8h334HdCwAhH9-t_H-X9fIMN2nVym5TuwNQrECzXO0NiOe4nsbmAUMQVdoiMEUsgtKSFV1Pa_me3v2jZgBvwsnOD-yLArHoiWuC2veZ-tVi-g3CuQHfHMyce0FhX9LfNFkawcgwEvolJp9R7zFNmtUx2UtQMNdDc1uCFwMQa_AeMGSdUG1PlvPRK0TgOUFC47-EDf6_YUnNmtAnrtDQWjYSuyiXWuttdZ0w0oVb-KB0NXU2lFB4KBuNUYwKP_2gkZ3RRMDye4oicrNwrsbrnGvnQJaUguZvAJNl983zFaNdrGBVDz9MPbJyhdHm9nNmdCjXNtlpIHtWQlt2S5jZzcsfI2owMnbXf6yEKTje6s3anAOFqjEPVxC5cKObKYZ-nyu6UfnepS1nhVr3FeHYikaTHaQcnBMO-R2xIDimUF1tiuE1Vf7KuGarBtga7kXcx87orxaasDKAzd06Y6lbzAtdEcivIus6z52N1AjnsupRG5ECzURMixmYX73TSxOdumK78M4ldw&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Menafik,"University Of Lagos, University Rd, Lagos",6.515308,3.3883048,"cafe, food, point_of_interest, establishment",D,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcIK5p7t7lOgSVDKdmvyERRZKglr83Yj7kFH0dSky93Pm1msBpZpdGNnzHlqL5L7HrYcK5hKACpXkTUZDhLBDXfZkIOBur-A8iyYGLgm3V4T6hg3QyBhneYVS9VXzKk8xwPhJM6dqdpP4G1JCdocTr1XRMgVzePw3LftDkZMns_5rGh9w7vmNdlzYwF4DZ2ITeyjT7dtQznr3IXnApFqvy_cKe1D3NlSQztfaXO1CUtPx-82GVtjuMnSvedW3aeOM3x4Jtx7jmLq2fUD7XwV7ZMBv-QL0vFhAFMEVw4NZgmXw6xrL_Ydl04AVUm5XSWvLTFP4sC6Le5xT6d1oAtY4vPOalH8PGVR9qKjpBjazaEBIzeyOKdGc_HLzr5GbDgyIlv6WFrsoHjTE8_QIbsN4FUzEFzjZekMUBjRrCQWpRBQ7j5WqQdW82pDy8mFAs1-davYku7DTnM6DJa1-0LGBVd3-dqZzN__V4jpOSTU05az_hNg71FJ06y46rtV1zzTvgwExo321ZjghIo-n5gvQ9uEAXngZ5xRqaMLbfCF7yPafl_6rw3YA0UqYeZgUoIj4fSaWFhpM7WTXDMf0oL8NsYq4pKx9v32S18fOjyvOHTU9XJh4LpYVKoW_WoDJ76ZF_DXYwUT&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Nescafé Unilag,"G9CX+MJ7, Otunba Payne St, Lagos",6.521676,3.3990478,"cafe, food, point_of_interest, establishment",D,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcIa45yfrqq5ahXjhXxoX7BerGlhq3AXJ8A9fj8owLSS3FmE2qyf0UZdEiKvTcGYcVPc5OCUr4rYTq_rKK7E2u9ZHrLrcWlrE2VpH0FQxif0g-d1RLk6eK72uj1YvTcT4b5d1iMk2ZNfpJFRMlEMnZ3jhTJFBfXQlvvV9J2GFlxbcC8clvLs-fXPnOoQYzmFlJELPJHgSmLsmpJR03QG7j2cwvI7T8DzeUVw7CxErw262f4fWNsMrkjne4M5plbQ7_G5LG3Hl0CfDCYEkTqYEYKYn3N2I5WIA5BdVJPb2k5k5Vlyz5m5tbhtf-Cs0A64o-jxOOXdydj13L4zNv_y9kD-xL1dqw5h0ST8S7m1z8LvvMCvBSwYgmbdr_X_OU4gU6hpRGU5PMRBKDI9HxaOf4yKqwwkYSGBlYgoNzd5S0EI9LXsy9vHibxWv0K8IJ628mi0ahXHwwuUt1rlrVzIAXRMQQTMnTZBhmUlbDs1q6eexCmqL2tD9wKOlJ3oVXbW1zgmWlfd_lldIJWvNjnRTfRJ2_kfCXAheGe4kDqv1A9QUkx4aO4ACnwelktBfCEAAznX7WxvsDm1tjUHtp1eu9sCmcCP93Kjnha0eXb-Ur7h6j_MUEbUoB-YGcH1U4FU0h32Bg&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Abisola,"1 Lapite St, Lagos",6.531035,3.3468071,"cafe, food, point_of_interest, establishment",B,
Kehinde cafe,"YABATECH STAFF QRTS FLAT lagos, Lagos",6.524379,3.3792057,"cafe, food, point_of_interest, establishment",D,
Dynnis Café,"19 Fola Agoro St, Road",6.527663,3.3806522,"cafe, food, point_of_interest, establishment",D,
Sugar Caffe Smoothie and Fruit bar,"35 Fola Agoro St, Lagos",6.525186,3.3810901,"cafe, food, point_of_interest, establishment",D,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcIvM8BwA_LOqt2DuEf9eqPzOH5tHddw5D1hLbgjbMTHdaK7L0vcpqm3Rf_VneeZ1fOG8ifMgMSUbENNXN36EZkAg8PBL3CzpkrKJAkJngmqJRQ61-NbrHl1S_8RyphLFkWIcqJajC1qsAHhGrCiPdrdl4UQJGBwfLsFC6APy-ZF_BbU3PW3Hje-N76ABjWAHD4j_nxVAveL7YjYw1Cj4Qtwz1rQVFqCNFS-mS2QzfdSDl-3FPBLreG2VF6NRIWkOP6kM_8audG57Z65DvAl0SGlBtH6TpFvpqZ5nfNQ_jLT5ninoJNeOR38fUzj4dj7EPj0pcDmSqrZunNRCkbstngXiMEK8Zm45VJrok5r2nwAUHnyQ0xyc8Thq8QHFCFLiLDNMeidRxtrPq68IoyLt-EgIid_5a6vWGj5cHYNxZfdVCTedlEAhkya7G3O_lqCNFq1ueoN7zmsw14p-XLxCyP3-SwUij5FqZMBxMGWmodXIXsvn-zvUaGP0vnNCgXLLMPrauUtLDy2VGVvSGvFztTtZxuqX7GG5fk3HOfSv6lHra-KNAvCbtPmMtnwXB8w_4TnU11wJ9igAUT8cP_6UUz5CZxUXO86mDmJ2mBh-RiD4HrkG9Hzd5vtu2SD-GfFtlUll_ld&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
BigVybz,"15brown street, Lagos",6.526148,3.3952656,"cafe, food, point_of_interest, establishment",D,
Cnich Solutions Business Support Services,"40, Muhin Road, opp Tantalizers, Lagos",6.531572,3.3339385,"cafe, food, point_of_interest, establishment",B,
Net-M Solutions Cyber Cafe & Biz Centre,"43 Church St, Lagos",6.527633,3.3436865,"cafe, food, point_of_interest, establishment",B,
Old country,"G993+8V3, Lagos",6.518267,3.3546864,"cafe, food, point_of_interest, establishment",B,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJZtsVloL0H7lw3M4ILwkyyKwgm_RB7pw6G-EBMdp7SZpFDnFuAqi1MWhGvOqxmI4F7DBjvG9RWNuxVl3IFDsUFb9Z_2JAdpknaUseJRae34THu8Y0Xys0fgo34hP8QMp_S1vkldoHajQpS2PhYEfxqZlzqQct6xwkKNNpIa3mC0a_80SPC2Uf6RulQTcEiMsS5Lc8MveeWF9JAdYtVhTVPoROogZTM4WyA1yCVKhhfdkJIeQTaR4jm1lYfNgB5TYCGriWhfCJStVYvK8llMP2QDHk0mmmeeoLtnyQhMby1bTaDi96XWoZ6L1gz8RnLZaQn64ai6gT7hInLx4jbRAwqa-3NKjAqR3QrZwVwbv9nXHzV72T532c-UE6edS-BQBPp2bzvC8yZuYgUygPG2p68Jhrp_CKINwFYWZiMbnKBBKkUOCTNyIUfzHA9IywnX6ZS8IdtYdBlnexXEucJEAowwKqgE6-Gy3a9Z-Yd7acqy_Fa77CjCqNa98w04eidpM5zuHSd_SD5LeLspfTD9IeZM8OfOuKVo7IeRRry-1lD9gAwuL4iTZ_1nziwqBpBVv-D3bRZfhecDy0WL9LSi8AArtp1O_zZdTbTw2BgDIjerCKBNmXwNqj-A66RuIkUhUCSWdIV&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Firstcitymenu,"11 Ajalli St, Lagos",6.546866,3.3205172,"cafe, food, point_of_interest, establishment",B,
Parfait Xpress,"9 Association Ave, Lagos",6.548146,3.3629216,"cafe, food, point_of_interest, establishment",D,
Sweettooth Cafe,"35 Salami Saibu Street, Lagos",6.545001,3.3715218,"cafe, food, point_of_interest, establishment",D,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJ198yrxJLeiS6g2FK8bPkDx59iGeFCKyYgltmQGgUWaLHbWMX2wReXt0hgpBcvFKXqPKtE8m1hMn7AQ2WgUhd9IU4XmI6QuSyIypDmMqOZVQHNPYAShJYy56EOPkCOAeVCZFcMC-h2Q4QeGdpgDGn2KHE_F0sQcWQkAKXo-oaJ-Dc1Yg5QPyv1OzFwg7H_MZ3Y3OjIT5UpP6ab4crg50kG8aClbZuj3xlNmD7FZJji4Y81gWZsjJcHmTJm02Ji1zQQzIXg2urk038IDf1VAd8Lt8xnjDt7RX82RWKHywBH62X0l4vClQrDTqnXmx9iU-2FluKV6Y4mpkW2iWrqBGYqCR9nLSB8OhpPPVsJU6pMpXy4de_apEMJGCQ2NCDNDDmyBh5CYbt-cWxFiunfOz2Irqz9nK-tyugKn_ftjEdnm2n5W6BQ1T1wJvRq029YuiF_OgURUApU1gTap0d2IfIgVsPqYDBpgtFGB8_uMRtXcZNhwBLgtA2Xql88TveiI2rMVJzpchuJz3ML64S8RqWoeZr3GO4TvIQdPdqHMnxfj_ciNzA7crLmSQiiT3-qPc-nxogfC1zgvnvKTzTIcX4rkpXoDpo4ZK2cveVT8_CC2mGZKum5yEhr6knVSnkMLohG4EZJ&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
The Book Cafe,"10 Lanre Awolokun St, Lagos",6.547179,3.3826005,"cafe, food, point_of_interest, establishment",D,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJtzVRqUmVPNsNaVY7JKeF-pMV06VXJf1eHiCIJcfTPjHMzDnayarZK2-B9pNXnaxDsoyemE2fTNGWaZw-Woi9HjCYVRnG6W0JkBgB3_gWWFrZZm5RMRn3Tx2pl6IuPp6LzFJd1JSfoGF3I897OBJur4cpX4c3itE9eNOgl3P177xRVTyqRQ-exQv4WSZUo9UuPlbo2q3k0gPfHvrRPqKg7ncE9PgmT_uN-UqxPlU9YA1oZuR-cm9CCfm_utU75hqajhVgotAPgh220_GDyNDpgY3VCQHCvYQh-9bZYbUWiBQ2SDe8IxY02uAIbkTd5ugQuIO7Ovo92emBpZR4W5SaS0HyfKGKOwGv-H8xZ2C-Oi6vAoms2SICkM7-ExCPOGJfABWOW80L1iAGUcE-mwH7wDOmS6FDl0WsFga0SEPqdZp1qcaOx7bvE1V8NSWA6aG042VSUTC9-aLIcaGqKgGsaIpRkWKfXqhdv0tfWTBYqBWHZ3NOeGep9_i0DRPWBfNvb67obKpLgGe2pGLpssAE2qV2r7GRMOUonzJLJ-_SooNjCtZXHO4f6Wbb0_l-bJzVvh0fPFcew1RVNMPAveIhsab4Stl6AIAch24REH8zIRWk_-6DHmKRHgwojsPNE&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
THE BUZZ CAFE,"14 Ade Akinsanya Ave, Lagos",6.554411,3.3655476,"cafe, food, point_of_interest, establishment",D,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcIbq65SE_F7krwAS9ni1rg1zNTczKNDgHxDUSnCwrhS2zelc1Rkvdca0hqeKP7TWe6_sdxYUD1qt08UNRC8aaUzihvZxSseTyYe4HSIRFao64KGdhi8aK9iUm-QYVCtxioWiA7w8zwbzTODwTh9Ct1WWASqxfzO_TDfQbHDqbfTRySwHJzhZDa6gaITzrtXn_MhD6Ftmvtkml5EAeEmOLlgJZ7J7ctDXBf0RFUfgl_b7GMGpzZqFFaOSW7Ky5L972fi0_bjaD5GK5huW6atKsf_u19R6E9fKv-0kcVX12fdP7UueAUJwRJfXzqVuPE5qocKD8su6sQ&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Alowonle Jedi Spot,"H93V+4XX, Olaleye St, Lagos",6.552852,3.3949839,"cafe, food, point_of_interest, establishment",D,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJDkw-1e18O2hynWP6mzLV9ulV7T4NP8tWIPqMJ7qmHg120xC7Rrju9ys1k0RaGC-AbXxmzKec7k7Qt0liXQ2qV69ssCs-ZRHUOlVmsGnZ-ozYMvpTjYFbVJfv9mzHuikbQxAzQDgic88y62SJ0HyGvcNlxEaAgudPpc4sFV5svEWNudwOPH0LBpdG0-bDZOETFDvvUmQPUpT-2tK9jpYZzolUnIagW69-ZTYTjuwLEFIyRAwxXPGfbHxhd9bJ8lQGwxPID8iSKULNU1ZT5veJbSHeMY3o0EcvObWz3Ujgr4MO09qllDfvuhzvj5xfWgwPLumeodA4x4CUorX5qZeoq4pAQFIAwLFzQ2QsQ5Jhl1zGts8cejjW7Hda1Lkym6QfswxWW7I5a6gQE8pSQjIu3yLUZC-6sa47P-IhG0poDySBRj7VOuh9seSdAvLsWXHe5JeX59ECOkaOd4-MGCo0ipLeniOFAwcVl1sDp-a-XIyaWaurXetANtlP_S5CGvhkHiuz7SDeMDAjvPaGFQc-4GG_2gbvvXp-f8-cqezqwsmDIp_NEqvbekPHnmxT-Qs0Le0vWqsDwrrDLMoK5FDOkPiW4jASIZRBKcKFhbVYvX047AwIdVNvoKXz6a8V7Rp_ZFQ&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
OA VENTURES CAFE,"34 Adebayo Mokuolu St, Lagos",6.562927,3.3714982,"cafe, food, point_of_interest, establishment",D,
Maryanne R,"16 Alufa Aminu St, Lagos",6.544114,3.3719447,"cafe, food, point_of_interest, establishment",D,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcIbMIw0mRjs-s1pWvXrt3a6WM_bP4zpyuMIkjD1NLjizTWZa2tI4IsjVdSMiXTIAb5UijbMu8ZbVfr8oATvAJJAyByNmx9122N1TZNVyypYCo_qddt4WwJaTAjELvStLEqY77ODyqNIg__oME2zUzi03HY3FeakJtU-maJfkZc8OcxBwcBn2_RdD0T9zUUhxJ01quCJn3mgPfmSLuLVj3wLjOr2zN8yXCmxdzyoLdvep9mnKN9QOkMGBIaip97Vm3x2lal0fob5z9IrMLXANwl8PeVJ1atiSx7iEkJhOkAsYX039kCGsdfTvJnyTGHohBJHi9ND4zE&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
CAFÉ MAHI,"3a Adekunle Fajuyi Way, Ikeja",6.573796,3.3608383,"cafe, food, point_of_interest, establishment",A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcIGdrxqFskXyLw5xxsoKCXgJjxoc7DQTGcc44J3eRZ-jYfipaxMd-FBPUeyZvO7RHTCZn8Pegyqhlovu9jgJ3FM9xy_tDlvOtrmD7YnY8z4YGpbEA_AuLQGTIVsPdtH28Km6hT1MF2bJYqtX5bMZfoTNawMrNaX3Xkw4yOOtNYKu_O7mhz3-4VpaLeXNlaZ4kQSadOhLieYNF4NXNeW7Kjr6uzCOkdxrhB3CjP8uyWL-qZgX8_YOqBXrZa50T-vwfFO9Ti4zHGxSBdDy_mVaWUi6dfnIdgRhbjtsOKggr9er3d9O0pErYGCv5LDpi3IspEbCLSkYC9vmteQ65CwbOEWhvjZB4K8IXipgVMFpNd_zhzcXDZf9HDXWyr2ruFGswkvfGH0N9lT8CF7Q-7xCnoxfYDpDkwVQxAJie4vp5S2sr9WwohT2XFukKPcWDWGXEzkzpuswwk-BgSX-C_n5E1mq7KO-eAfmX9F-oTPDTmyAknaoOzNWqtWeQNYyHhjNqarxPeE_tGdIe00xjfcRBU89oG42R4MGOmNEBWChV8a-xSnzmMkcNAIJKuWK5ZIBQbEGA6xGPcLZPnRtNTCVxCLwmdWz4DLmhw2wFiSbrFwYXw_z8vmbdjZHFq4sloBE44IeA&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
The Cafe At bnatural,"11 Oduduwa Way, Ikeja",6.573797,3.3594584,"cafe, food, point_of_interest, establishment",A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcKs3nbKDZyBVDFpUpJ0aM8y5or0uQ8XYwLPD9uFZ5WG_TmDd5dkURJyCx7rJmjN51vuj3r6qpPhnvwjWZ2O7c4s37S69auUAh54CmOra2AV5lU-HaJxl1WtD_w0Nq8NcP78Ga47oFCbj-7KZSaKemIhGWVFeqwHKPDxM5NY9exNIgAQqBRHzvIAnW4VZQMnPh6LZ0AI8_EENxxOtkFGZyw-x8dKXbdgNV3FwKxkrE7JpKZLiC3GIDlgz55gW7il9lWebbj3t4zLOZZQNALwE9UTtUdOpDVnR9FEgZM9jh82E7pl5KoacMaX1qIA1mxutskfqDR6qqzG_pN5T4iajyxK0-HoYApx9naipt_8snL0qvN8Oe3uuRR1W31ib9XK98J-1K0TlemyRB00foVPw1S7WNqlVVwqeSIbTlXYX7VygPhaRNQGisLna7PMN3brYEkkiObnzZCKEQleUklCJNsv5y6AHvQIMvFv82tT1AdDjSCnRCGXLMastDGaFnVLmT6zjrG4ebJEr_0Md2iFKxBaLG7hWWa1dQy_6yn-9eUps4VrkC_C9_3qX6qpG8rifwYd1Bzq8fyzemDobdTcsg2PtlSIJu1q34-xhDXWHGMTKD11AEo3tccpFUhgqe043DVfI8WO&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Prince Cafe/Bakery,"H9CC+M6X, Mende Rd, Lagos",6.571783,3.370678,"cafe, food, point_of_interest, establishment",A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcKMZeMRnDNESRZTJmoWjevIbXbwTFPVymHJNNY_UiawoepmgBQGDONOj0bvqCfIhFBPeooLDrVsZO1zVgQGobk-I7zqZu8CHvX2DIGZAL_pqHHcsFCXaDU65UYjvzYcdQvcIjqOHGvuDYXoOt-5jlxBUoesu8nIXoIesYldttHENzVeXbtzOVNKWkWtx4GGo_o_O8PQYqwekGe2xHHh_zrrEFzS_JhzYAjO5eU0lqxIDZf7oCPMNbEpcAoqVe6VxArAuQ_NRxp1TkaFAooggHq-eS92GfhbKwqlz77OHlVH35rFJwCOC-9KitzCCMCxYUlINK0Jq30RwMqA4GphcimuQenhyjIhrWsWIbqBpZZUgVbmKzmsU41rUUEdXUEefzBW3IAMPpRpB2HGLP7kgXUsmmcgR_VVrgUhnPcEE5gHdImLyFCICrSNKDewENESvrNk15wkB7MCus2vfId9q1FEimpHkmZEHrHm-9CUTlMLkZ6ynKdVUR87ayD1qBgYuz-U9UHfEidlYhM07a9DEJbYfaGOSKb24CiRIDSrLq0PcxXONApdq495kOlTYwQNB75nyLYVucicXR2WuZ70P-GKcsNwLGkLE3UXMkQhFPGV-tqEjBKbL4kwJx5pafIB15cOINVo&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Cyber Cafe,"43 Sunmola Street, Lagos",6.569579,3.3757427,"cafe, food, point_of_interest, establishment",A,
Fifi's Oven,"H9C4+X35, Lagos",6.572394,3.355225,"cafe, food, point_of_interest, establishment",A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcKpiUzvsrbHmEHqLMQC_W8Z8NQ_M2lVTD1xZ300uya26zdGS3cWFzTjtAoGPDTUQPofUhI9NKTL9N2wb2PQT9CTkoRqFYAIZuXEVxTT2fTw_-gS3IXnAFa0Hz9hKG_DTLgHPHI9D1uuwETA7xiiZClW4NgwrjZQIJ4mK7Hyjaq3FXDr12HCZHPiXQSqUxsz7rH9qzfiurof_KoqNkpY0Vo2ksvK3dfc7zDUP46kpIvJ-nO58fxJYVkhie9LI24vb_dHpJ2L4Dn47G7w1djn4P1ucDGMibxL3MeevtDr6IB60Bnpx4MvqN2jHb3EhdYAGNY6MVxRA9roBJJoroEXgTzQc4amugk_za06_0ZESYNjZ04-AJdQQCZ4iQgrc25zLBSRkRGIIYqyW2ckkv__9bNw-waFcDaZ3qCl0nwpXaSGLB9ejXkI6vLkSkzc4bekssOnOzHLCc253pJfMl_X_q410PmfxBSgMORYtCIq2i00xvfdeKScbGVOzAcFDvDyT6xkiNWLAFmWE_Dks8MuqWler6LjpVbayAnKSWUfXMxf5m9lvVqoElRE1-qhWQ1bfu-2BLg4bD_M72eLJ4MNfK7g27bj-JvsDHw4JrdhIXn7_XiusNuJjBR3ZpTTz_RzS1pZi6fC&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Mixture Plus Cakes,"Ori Oke, 3/5 Agboyi Rd, Lagos",6.574474,3.3997688,"cafe, food, point_of_interest, establishment",D,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcKqZs6uD8JIL3uwuGnVn6GJGKn5AisYyPZ1dBRGtmyar4axke27hcbyXZTUc8RgzckOYpTi3k2vNaZcwcQIMEkQ-tZJfywZE9JJuPEDPgWYJMPL118uruhuLNfMzLOFYE1_Nfq4zwGXMWEGWwED8FEIPyqIuZpE3dQZ6WyF3LK4-HF_bfPPpjYccODytjQltkZ1oxlK789GK_9FERAt5T8dC5E_kpheQc0Cq9UD22290D_kH5dXWIcVn8wo8Kqviz6I0OxGxdVus3QFRuQhI83z-O0gILXQBuIoD3FKr6idyM4tSQYkzj14rui0Abd3LnX_qty2EsdQo09PYGy83Ch-n0KU5P4xHgnN7KnVzUp6nmRWkAxfZrGkAZTxznFsgrtnUNiX90Jy359psLTnoF-KGX8_MxNqtTH2AGYp2NUOJMEEl9xqo26PAaqo466vYmaL2Mjnq7grzH_3JhPSdRpMvwEQc3BK6gXcYIqT-CIrNnuySZm2_YkXoAKU6TC1s1jdtDWMfNsPUfTdq0yDYrqeBvePzWrALN6zJaiPsiqNEbIsXzN9Z0cwwiYkMaNijd5mvkz3sDdzD7N8DA16G2A3_wzo31D8YQxbyjpUdT8an-ws6shV_d0ROGERe3ezvvLxTA&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Cybernetica Cafe,"H9FW+2H5, Adebare St, Lagos",6.572505,3.3964946,"cafe, food, point_of_interest, establishment",D,
Zukiexpress,"7 Rabiu Ahmed Cl, Lagos",6.573873,3.3736068,"cafe, food, point_of_interest, establishment",A,
bobbylink,"13 Olusesi St, Lagos",6.551064,3.2962392,"cafe, food, point_of_interest, establishment",A,
Multinews,"57 Falana St, Lagos",6.548214,3.296698,"cafe, food, point_of_interest, establishment",B,
Eden Gardens 16,"Providence Cl, Lagos",6.573957,3.3025134,"cafe, food, point_of_interest, establishment",A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcL8lQGvxW__fVqX0d3M3ZTpZTdJ1rfFFVSXyvp01e2TxxYppfzNP0dXmuXfFxhRoJv9fUKIWrvZQMezuRwtBib4dXymXFvcs4EW2BnY02X0ulPMsmDK-9KB-fpLQQCO42B90Dh0gmvbFQcM1jl8rZHb15WQLQ6UiAU4av54fWeGPRL3RbgyzhTgPoDcmNhyGyjx1tkziDbhAromU0pOZ8lq0z5J0Cfn4jz7iRMEEaNrTZbZ_dWZQkgJWZKNHAXRKob96NcjRwf0t1znHAcE_M4e82cpd9XirfaAZLgomkQS7QvCeB3lpHiz54FLf7Y4lJSXgQD7&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Ifelodun,"29 Ifelodun St, Lagos",6.560735,3.299573,"cafe, food, point_of_interest, establishment",A,
Temporary Post,"H8J2+759, Kalejaiye St, Lagos",6.580661,3.3004737,"cafe, food, point_of_interest, establishment",A,
Johnson ikuomola,"8 Johnson Ikuomosi St, Lagos",6.575971,3.28879,"cafe, food, point_of_interest, establishment",A,
Crypt cafe by Ezumajets,"H8GG+P69 Murtala Muhammed International Airport - Lagos, Baba Ponmile St, Ikeja",6.57679,3.3256025,"cafe, food, point_of_interest, establishment",A,
Cafe de Viande,"Mende, Lagos",6.576421,3.365344,"cafe, food, point_of_interest, establishment",A,
